订单,活动,物料,工序短文本,标准值1,标准值2,标准值3
100000518643,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000518687,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000518687,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000519036,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000519036,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000519174,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000519434,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000519434,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000519451,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000519542,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000519579,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000519701,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000519701,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000519806,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000520073,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000520125,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000520201,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000520201,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000520220,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000520220,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000520351,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000520351,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000520794,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000520794,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000520904,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000520904,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000521094,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000521210,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000521210,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000521278,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000521405,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000521439,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000521439,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000521550,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000521710,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000521856,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000521856,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000521861,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000521934,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000521934,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000521951,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000521951,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000521969,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522092,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522094,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522131,0010,M0202-3308,BJ-HCM1682,0.125,0.975,3.600
100000522131,0020,M0202-3308,BJ-HCM1682,0.142,0.750,2.820
100000522131,0025,M0202-3308,BJ-HCM1682,0.142,0.582,4.540
100000522131,0005,M0202-3308,BJ-HCM1682,0.300,0,2
100000522173,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522320,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522344,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000522344,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522346,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522378,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000522378,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522410,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522431,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522524,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000522524,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522583,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522631,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000522631,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522678,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000522678,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522719,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000522719,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522765,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522776,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522860,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000522860,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522960,0020,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000522960,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522985,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000522994,0021,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000531889,0050,M0209-100167,BJ-HCM1682,0.250,0.167,3.387
100000531889,0055,M0209-100167,BJ-HCM1682,0.167,0.250,3.243
100000531901,0050,M0209-100167,BJ-HCM1682,0.250,0.167,3.387
100000531901,0055,M0209-100167,BJ-HCM1682,0.167,0.250,3.243
100000531927,0050,M0209-100167,BJ-HCM1682,0.250,0.167,3.387
100000531927,0055,M0209-100167,BJ-HCM1682,0.167,0.250,3.243
100000531965,0050,M0209-100167,BJ-HCM1682,0.250,0.167,3.387
100000531965,0055,M0209-100167,BJ-HCM1682,0.167,0.250,3.243
100000531966,0050,M0209-100167,BJ-HCM1682,0.250,0.167,3.387
100000531966,0055,M0209-100167,BJ-HCM1682,0.167,0.250,3.243
100000531971,0050,M0209-100167,BJ-HCM1682,0.250,0.167,3.387
100000531971,0055,M0209-100167,BJ-HCM1682,0.167,0.250,3.243
100000531993,0162,M0106-006144,BJ-HCM1682,0.083,0,0.008
100000531993,0163,M0106-006144,BJ-HCM1682,0.083,0,0.007
100000532113,0005,M0106-001078,BJ-HCM1682,0.500,0.150,0.480
100000532118,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000532235,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000540237,5003,M0106-009701,BJ-HCM1682,0.500,0,0.500
100000540629,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000540656,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000540656,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000540656,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000540660,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000540660,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000540660,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000540662,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000540662,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000540662,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000540664,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000540664,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000540664,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000540666,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000540666,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000540666,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000540668,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000540668,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000540668,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000540669,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000540669,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000540669,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000540909,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000541091,0162,M0106-006144,BJ-HCM1682,0.083,0,0.008
100000541091,0163,M0106-006144,BJ-HCM1682,0.083,0,0.007
100000549530,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000549530,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000549530,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000549531,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000549531,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000549531,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000549532,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000549532,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000549532,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000549533,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000549533,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000549533,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000549534,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000549534,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000549534,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000549535,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000549535,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000549535,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000549536,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000549536,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000549536,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000549537,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000549537,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000549537,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000549538,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000549538,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000549538,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000549539,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000549539,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000549539,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000549540,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000549540,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000549540,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000549541,0010,M0101-3643,BJ-HCM1682,0.450,0.533,3.200
100000549541,0015,M0101-3643,BJ-HCM1682,0.217,0.550,1.151
100000549541,0005,M0101-3643,BJ-HCM1682,0.150,0.533,1.044
100000550836,5007,M0106-008722,BJ-HCM1682,0,0.500,1
100000562351,0162,M0106-006144,BJ-HCM1682,0.083,0,0.008
100000562351,0163,M0106-006144,BJ-HCM1682,0.083,0,0.007
100000562418,5001,M0101-6125,BJ-HCM1682,0.300,0.200,0.300
100000566181,0250,M0102-2640,BJ-HCM1682,0.325,0.242,2.058
100000566271,0250,M0102-2640,BJ-HCM1682,0.325,0.242,2.058
100000566278,0250,M0102-2640,BJ-HCM1682,0.325,0.242,2.058
100000566414,0250,M0102-2640,BJ-HCM1682,0.325,0.242,2.056
100000566416,0250,M0102-2640,BJ-HCM1682,0.325,0.242,2.058
100000566418,0250,M0102-2640,BJ-HCM1682,0.325,0.242,2.056
100000566452,0250,M0102-2640,BJ-HCM1682,0.325,0.242,2.056
100000567704,0162,M0106-006144,BJ-HCM1682,0.083,0,0.008
100000567704,0163,M0106-006144,BJ-HCM1682,0.083,0,0.007
100000567729,0162,M0106-006144,BJ-HCM1682,0.083,0,0.008
100000567729,0163,M0106-006144,BJ-HCM1682,0.083,0,0.007
100000567730,0162,M0106-006144,BJ-HCM1682,0.083,0,0.008
100000567730,0163,M0106-006144,BJ-HCM1682,0.083,0,0.007
100000567731,0162,M0106-006144,BJ-HCM1682,0.083,0,0.008
100000567731,0163,M0106-006144,BJ-HCM1682,0.083,0,0.007
100000567732,0162,M0106-006144,BJ-HCM1682,0.083,0,0.008
100000567732,0163,M0106-006144,BJ-HCM1682,0.083,0,0.007
100000567733,0162,M0106-006144,BJ-HCM1682,0.083,0,0.008
100000567733,0163,M0106-006144,BJ-HCM1682,0.083,0,0.007
100000567878,0010,M0101-2513,BJ-HCM1682,0.500,1,1.550
100000567878,0020,M0101-2513,BJ-HCM1682,0.500,0.850,2.500
100000567878,0025,M0101-2513,BJ-HCM1682,0.500,0.910,1.800
100000567907,0010,M0101-2513,BJ-HCM1682,0.500,1,1.550
100000567907,0020,M0101-2513,BJ-HCM1682,0.500,0.850,2.500
100000567907,0025,M0101-2513,BJ-HCM1682,0.500,0.910,1.800
100000567908,0010,M0101-2513,BJ-HCM1682,0.500,1,1.550
100000567908,0020,M0101-2513,BJ-HCM1682,0.500,0.850,2.500
100000567908,0025,M0101-2513,BJ-HCM1682,0.500,0.910,1.800
100000567909,0010,M0101-2513,BJ-HCM1682,0.500,1,1.550
100000567909,0020,M0101-2513,BJ-HCM1682,0.500,0.850,2.500
100000567909,0025,M0101-2513,BJ-HCM1682,0.500,0.910,1.800
100000573395,0005,M0202-2794,BJ-HCM1682,0.083,0.408,0.719
100000573395,0007,M0202-2794,BJ-HCM1682,0,0,3.662
100000573395,0020,M0202-2794,BJ-HCM1682,0,0,0.611
100000597515,0162,M0106-006144,BJ-HCM1682,0.083,0,0.008
100000597515,0163,M0106-006144,BJ-HCM1682,0.083,0,0.007
100000597877,0005,M0202-2794,BJ-HCM1682,0.083,0.408,0.719
100000597877,0007,M0202-2794,BJ-HCM1682,0,0,3.662
100000597877,0020,M0202-2794,BJ-HCM1682,0,0,0.611
100000597952,0405,M0106-011961,BJ-HCM1682,0.100,0.967,0.255
100000597952,0410,M0106-011961,BJ-HCM1682,0.183,0.217,1.005
100000598028,0005,M0202-2794,BJ-HCM1682,0.083,0.408,0.719
100000598028,0007,M0202-2794,BJ-HCM1682,0,0,3.662
100000598028,0020,M0202-2794,BJ-HCM1682,0,0,0.611
100000598067,0405,M0106-011961,BJ-HCM1682,0.100,0.967,0.255
100000598067,0410,M0106-011961,BJ-HCM1682,0.183,0.217,1.005
100000598068,0405,M0106-011961,BJ-HCM1682,0.100,0.967,0.255
100000598068,0410,M0106-011961,BJ-HCM1682,0.183,0.217,1.005
100000598069,0405,M0106-011961,BJ-HCM1682,0.100,0.967,0.255
100000598069,0410,M0106-011961,BJ-HCM1682,0.183,0.217,1.005
100000598076,0162,M0106-006144,BJ-HCM1682,0.083,0,0.008
100000598076,0163,M0106-006144,BJ-HCM1682,0.083,0,0.007
100000598077,0162,M0106-006144,BJ-HCM1682,0.083,0,0.008
100000598077,0163,M0106-006144,BJ-HCM1682,0.083,0,0.007
100000598078,0162,M0106-006144,BJ-HCM1682,0.083,0,0.008
100000598078,0163,M0106-006144,BJ-HCM1682,0.083,0,0.007
100000598137,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000598157,0010,M0101-2513,BJ-HCM1682,0.500,1,1.550
100000598157,0020,M0101-2513,BJ-HCM1682,0.500,0.850,2.500
100000598157,0025,M0101-2513,BJ-HCM1682,0.500,0.910,1.800
100000598158,0010,M0101-2513,BJ-HCM1682,0.500,1,1.550
100000598158,0020,M0101-2513,BJ-HCM1682,0.500,0.850,2.500
100000598158,0025,M0101-2513,BJ-HCM1682,0.500,0.910,1.800
100000606923,0400,M1001-300174,BJ-HCM1682,0.700,0.400,0.400
100000616727,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000616729,0200,M0101-0972,BJ-HCM1682,0.083,0.350,0.018
100000616729,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000622234,0010,M0101-2513,BJ-HCM1682,0.500,1,1.550
100000622234,0020,M0101-2513,BJ-HCM1682,0.500,0.850,2.500
100000622234,0025,M0101-2513,BJ-HCM1682,0.500,0.910,1.800
100000622335,0405,M0106-011961,BJ-HCM1682,0.100,0.967,0.255
100000622335,0410,M0106-011961,BJ-HCM1682,0.183,0.217,1.005
100000622360,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000622361,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000622362,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000622470,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000622471,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000622472,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000622473,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000622474,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000622475,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000629096,0200,M0101-0972,BJ-HCM1682,0.083,0.350,0.018
100000629096,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629097,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629234,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629235,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629236,0200,M0101-0972,BJ-HCM1682,0.083,0.350,0.018
100000629236,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629245,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629246,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629247,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629248,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629249,0200,M0101-0972,BJ-HCM1682,0.083,0.350,0.018
100000629249,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629462,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000629536,0200,M0101-0972,BJ-HCM1682,0.083,0.350,0.018
100000629536,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629537,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629602,0200,M0101-0972,BJ-HCM1682,0.083,0.350,0.018
100000629602,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629635,0200,M0101-0972,BJ-HCM1682,0.083,0.350,0.018
100000629635,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629641,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629642,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000629643,0205,M0101-0972,BJ-HCM1682,0.083,0.583,0.024
100000632831,0016,M0201-302528,BJ-HCM1682,0,0,0.812
100000635509,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000656454,5001,M0106-001328,BJ-HCM1682,0.500,0,0.300
100000656543,0025,M0106-006153,BJ-HCM1682,0.310,0.500,0.165
100000656742,0010,M0101-2513,BJ-HCM1682,0.500,1,1.550
100000656742,0020,M0101-2513,BJ-HCM1682,0.500,0.850,2.500
100000656742,0025,M0101-2513,BJ-HCM1682,0.500,0.910,1.800
100000669353,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000669354,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000670539,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000670571,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000670655,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000679957,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000679959,0006,M0106-006179,BJ-HCM1682,0.100,0.600,0.500
100000680193,0005,M0106-303353,BJ-HCM1682,0.167,0.275,0.552
100000680193,0015,M0106-303353,BJ-HCM1682,0.533,2.792,0.333
100000680193,0310,M0106-303353,BJ-HCM1682,0.533,2.924,0.309
100000680193,0315,M0106-303353,BJ-HCM1682,0.400,0.517,1.143
100000680193,0320,M0106-303353,BJ-HCM1682,0.567,0.292,13.419
100000680195,0005,M0106-303353,BJ-HCM1682,0.167,0.275,0.552
100000680195,0015,M0106-303353,BJ-HCM1682,0.533,2.792,0.333
100000680195,0310,M0106-303353,BJ-HCM1682,0.533,2.924,0.309
100000680195,0315,M0106-303353,BJ-HCM1682,0.400,0.517,1.143
100000680195,0320,M0106-303353,BJ-HCM1682,0.567,0.292,13.419
200000006263,0005,M0106-006091,BJ-HCM1682,0.500,0.500,5
600000001101,0005,M0106-006091,BJ-HCM1682,0.500,0.500,5
600000001366,5001,M0106-005849,BJ-HCM1682,0.300,0,0.500
600000001366,5006,M0106-005849,BJ-HCM1682,0.300,0,0.500
600000001493,5007,M0101-3943,BJ-HCM1682,0.500,0,0.500
800000000488,5175,M1402-101623,BJ-HCM1682,1.292,0.125,1.121
800000006477,0227,M0101-6125,BJ-HCM1682,0.242,0.050,0.030
800000011140,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011140,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011140,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011140,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011141,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011141,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011141,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011141,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011142,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011142,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011142,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011142,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011143,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011143,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011143,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011143,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011144,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011144,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011144,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011144,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011145,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011145,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011145,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011145,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011146,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011146,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011146,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011146,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011147,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011147,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011147,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011147,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011148,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011148,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011148,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011148,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011149,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011149,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011149,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011149,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011150,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011150,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011150,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011150,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011151,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011151,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011151,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011151,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011152,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011152,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011152,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011152,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011153,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011153,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011153,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011153,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011154,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011154,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011154,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011154,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011155,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011155,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011155,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011155,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011156,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011156,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011156,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011156,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011157,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011157,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011157,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011157,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011158,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011158,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011158,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011158,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011159,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011159,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011159,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011159,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011160,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011160,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
800000011160,0107,M0501-300111,BJ-HCM1682,0.333,0.217,0.467
800000011160,0110,M0501-300111,BJ-HCM1682,0.308,0.242,0.175
800000011161,0400,M0501-300111,BJ-HCM1682,0.575,0.333,6.651
800000011161,0410,M0501-300111,BJ-HCM1682,0.425,0.467,3.073
