订单,活动,物料,工序短文本,标准值1,标准值2,标准值3
100000485387,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000485388,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000485389,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000485422,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000485423,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000485424,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000485425,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000485426,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000485427,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000488022,0025,M0106-005321,BJ-DMU50C-FIU（北京）,0.750,0,0.212
100000488022,0030,M0106-005321,BJ-DMU50C-FIU（北京）,0.750,0,1.319
100000514238,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000514524,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000514579,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000514653,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000514655,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000514727,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000514740,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000515037,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000532113,0006,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.250
100000532113,0007,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.500
800000012636,0006,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.250
800000012636,0007,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.500
800000012637,0006,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.250
800000012637,0007,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.500
800000012638,0006,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.250
800000012638,0007,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.500
800000012639,0006,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.250
800000012639,0007,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.500
800000012640,0006,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.250
800000012640,0007,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.500
800000012641,0006,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.250
800000012641,0007,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.500
800000012642,0006,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.250
800000012642,0007,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.500
800000012643,0006,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.250
800000012643,0007,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.500
800000012644,0006,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.250
800000012644,0007,M0106-001078,BJ-DMU50C-FIU（北京）,0.500,0.100,1.500
100000549571,0055,M0106-007752,BJ-DMU50C-FIU（北京）,0,0,0.290
100000568200,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000568203,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000568204,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000568207,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000597321,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000597330,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000597331,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000597332,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
100000597333,0020,M0106-007778,BJ-DMU50C-FIU（北京）,0,0,0.445
800000000488,5175,M1402-101623,BJ-HCM1682,1.292,0.125,1.121
100000033017,5013,M0106-000658,BJ-HCM1682,0.100,0,0.400
100000033019,5000,M0106-000658,BJ-HCM1682,0,0,0
100000033026,5000,M0101-4322,BJ-HCM1682,0,1,0
100000033143,5075,M0101-0975,BJ-HCM1682,0.500,0.300,0
100000033154,5033,M0101-0975,BJ-HCM1682,0.500,1,0
100000033154,5036,M0101-0975,BJ-HCM1682,0.300,0.300,0
100000033293,5014,M0101-6125,BJ-HCM1682,0.100,0.200,0
100000033428,5749,M0106-006147,BJ-HCM1682,0.200,0.300,0
100000033466,5550,M0101-7280,BJ-HCM1682,0,0,1
100000033533,5000,M0101-6125,BJ-HCM1682,0.500,0.500,0
100000033562,0162,M0106-006144,BJ-HCM1682,0.083,0,0.008
100000033562,0163,M0106-006144,BJ-HCM1682,0.083,0,0.007
100000033863,5031,M0106-009701,BJ-HCM1682,0.600,0,0.400
200000000853,5028,M0101-8377,BJ-HCM1682,0.500,0,0.500
200000000870,5003,M0101-8957,BJ-HCM1682,0.200,0.300,0
800000002160,5001,M0106-000840,BJ-HCM1682,0.500,0,0.700
800000002160,5003,M0106-000840,BJ-HCM1682,0.500,0,0.500
100000067464,5004,M0106-001328,BJ-HCM1682,0.500,0,0.500
100000067464,5006,M0106-001328,BJ-HCM1682,0.500,0,1
100000067464,5008,M0106-001328,BJ-HCM1682,1,0,0.500
100000067974,5029,M0106-001078,BJ-HCM1682,0.500,0,0.200
100000067974,5035,M0106-001078,BJ-HCM1682,0,0,1
100000068369,5030,M0106-006151,BJ-HCM1682,0.500,0,0.800
100000068476,5002,M0106-001145,BJ-HCM1682,0.500,1,0
100000068558,5000,M0106-009703,BJ-HCM1682,0.500,0,0.500
100000068559,5000,M0106-009703,BJ-HCM1682,0.500,0,0.500
100000068698,5002,M0106-001145,BJ-HCM1682,0.500,1,0
100000068698,5007,M0106-001145,BJ-HCM1682,0.500,1,0
100000068704,5003,M0106-001145,BJ-HCM1682,0.500,1,0
100000068869,0021,M0106-009701,BJ-HCM1682,0,0,0
100000069174,0227,M0101-6125,BJ-HCM1682,0.242,0.050,0.030
100000069182,5003,M0101-6347,BJ-HCM1682,0.500,0,0.500
100000069711,5002,M0106-0148,BJ-HCM1682,0.200,0,0.700
100000069711,5004,M0106-0148,BJ-HCM1682,0,0,1
100000069722,5002,M0101-2513,BJ-HCM1682,0,0,0.400
100000069809,0228,M0101-6125,BJ-HCM1682,0.300,0.286,0
100000069863,5002,M0106-001145,BJ-HCM1682,0.500,1,0
100000069863,5006,M0106-001145,BJ-HCM1682,0.500,4.500,0
100000070047,5002,M0106-001327,BJ-HCM1682,0.500,0,0.500
100000070128,5002,M0101-2513,BJ-HCM1682,0.200,0,0
100000070128,5006,M0101-2513,BJ-HCM1682,0,0.500,0.200
100000070128,5010,M0101-2513,BJ-HCM1682,0,0.200,0.500
100000070128,5013,M0101-2513,BJ-HCM1682,0,0.200,0.600
100000070147,5000,M0106-0147,BJ-HCM1682,0,0,0
100000070147,5004,M0106-0147,BJ-HCM1682,0,0.500,1
100000070147,5008,M0106-0147,BJ-HCM1682,0,0.500,1
100000070148,5004,M0106-0147,BJ-HCM1682,0,0,1
100000070154,5000,M0106-009703,BJ-HCM1682,0.500,0,0.500
100000070180,5062,M0101-3941,BJ-HCM1682,0.500,0,0.300
100000070255,0228,M0101-6125,BJ-HCM1682,0.300,0.286,0
100000070255,5038,M0101-6125,BJ-HCM1682,0.300,10.300,0.200
100000070255,5056,M0101-6125,BJ-HCM1682,0.300,0,0.200
100000070379,0228,M0101-6125,BJ-HCM1682,0.300,0.280,0
100000070379,0275,M0101-6125,BJ-HCM1682,0,5,5
100000070379,5000,M0101-6125,BJ-HCM1682,0.100,0.100,0
100000070527,5026,M0101-3941,BJ-HCM1682,0.500,0,0.500
100000111885,5027,M0101-4321,BJ-HCM1682,0,0,1
100000111885,5031,M0101-4321,BJ-HCM1682,0,0.300,1
100000124342,5009,M0106-000840,BJ-HCM1682,0.500,0.500,0
100000142539,5000,M0101-5995,BJ-HCM1682,0.500,0,0.500
100000142573,0015,M0102-1938,BJ-HCM1682,0.300,1.557,0
100000142573,0032,M0102-1938,BJ-HCM1682,0.100,0.769,0
100000142611,0035,M0101-6277,BJ-HCM1682,0.500,2,0
100000152233,5014,M0101-0975,BJ-HCM1682,0.500,0,1
100000152233,5017,M0101-0975,BJ-HCM1682,0,0,2
100000152323,0015,M0102-1938,BJ-HCM1682,0.300,1.557,0
100000152323,0032,M0102-1938,BJ-HCM1682,0.100,0.769,0
100000154891,5065,M0101-0975,BJ-HCM1682,0.300,0,0.200
100000154892,5024,M0101-0975,BJ-HCM1682,0.500,0,1
100000154900,5000,M0101-0975,BJ-HCM1682,0,0,1.500
100000154932,5077,M0101-0975,BJ-HCM1682,0.300,0,0.200
100000154955,5033,M0101-0975,BJ-HCM1682,0,0,2
100000161887,5003,M0106-000852,BJ-HCM1682,0.200,0,1
100000182592,5006,M0101-6347,BJ-HCM1682,0.300,0,0.500
100000184683,5001,M0106-003423,BJ-HCM1682,0.300,0,0.500
100000184683,5004,M0106-003423,BJ-HCM1682,0,0,1
100000184683,5008,M0106-003423,BJ-HCM1682,0,0.500,1
100000184683,5011,M0106-003423,BJ-HCM1682,0,0.400,1.500
100000196674,0005,M0106-006444,BJ-HCM1682,0.800,0.120,0.400
100000196674,0010,M0106-006444,BJ-HCM1682,0,0.180,0.700
100000196674,0015,M0106-006444,BJ-HCM1682,0,0.350,0.400
100000196674,0020,M0106-006444,BJ-HCM1682,0,0.200,0.900
100000196674,0025,M0106-006444,BJ-HCM1682,0,0.200,0.900
100000204060,5001,M0101-7280,BJ-HCM1682,0,0.500,0.500
100000204065,0005,M0101-7280,BJ-HCM1682,0.250,0,0.800
100000204065,0010,M0101-7280,BJ-HCM1682,0.250,0.267,1.080
100000204065,0015,M0101-7280,BJ-HCM1682,0.250,0,0.800
100000204065,0018,M0101-7280,BJ-HCM1682,0.250,0.175,0.240
100000204065,0020,M0101-7280,BJ-HCM1682,0.483,0.317,1.672
100000204065,0025,M0101-7280,BJ-HCM1682,0.333,0.300,1.572
100000204071,0005,M0101-7280,BJ-HCM1682,0.150,13.210,0.371
100000204336,5029,M0101-7280,BJ-HCM1682,0,0.300,1.500
100000204375,5039,M0101-7280,BJ-HCM1682,0,0,1
100000210521,5020,M0101-8934,BJ-HCM1682,0,0,0.500
100000210534,5011,M0101-8934,BJ-HCM1682,0,0,0.500
100000225257,0010,M0106-007758,BJ-HCM1682,0.300,1.200,2.145
800000005553,5028,M0101-4286,BJ-HCM1682,0.500,1,1
100000232394,0030,M0101-7232,BJ-HCM1682,0.633,0.283,2.680
100000232394,0035,M0101-7232,BJ-HCM1682,0.217,0.258,0.134
100000232394,0040,M0101-7232,BJ-HCM1682,0.383,0.250,0.070
100000233956,0006,M0101-2608,BJ-HCM1682,0.180,0.180,0.440
100000233956,0007,M0101-2608,BJ-HCM1682,0.150,0.250,10.805
100000233956,0008,M0101-2608,BJ-HCM1682,0.150,0.650,1.570
100000240180,5000,M0101-7689,BJ-HCM1682,0,0,0.500
100000240180,5005,M0101-7689,BJ-HCM1682,0.100,0.200,0.200
100000250316,0222,M0106-009703,BJ-HCM1682,0,0.100,0.800
100000254887,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000254887,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000254891,0360,M0106-0147,BJ-HCM1682,0.550,0.375,6.420
100000254891,5001,M0106-0147,BJ-HCM1682,0.100,0,0.300
100000254891,5005,M0106-0147,BJ-HCM1682,0,0.200,1
100000254913,5017,M0101-0975,BJ-HCM1682,0,0,1
100000254970,0360,M0106-0147,BJ-HCM1682,0.550,0.375,6.420
100000254970,5002,M0106-0147,BJ-HCM1682,0,0.200,1
100000255107,5001,M0106-009701,BJ-HCM1682,0.500,0,0.500
100000255107,5053,M0106-009701,BJ-HCM1682,0.500,0,0.500
100000255319,5000,M0101-5995,BJ-HCM1682,0.500,0,0.500
100000255404,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000255404,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000255467,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000255467,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000255546,5001,M0106-300159,BJ-HCM1682,0.300,0.200,0.600
100000255554,0020,M0106-006154,BJ-HCM1682,0.310,1.210,1.310
100000255643,0018,M0101-7280,BJ-HCM1682,0.250,0.175,0.240
100000255796,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000255796,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000255871,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000255871,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000255905,0018,M0101-7280,BJ-HCM1682,0.250,0.175,0.240
100000256058,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000256058,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000256089,0018,M0101-7280,BJ-HCM1682,0.250,0.175,0.240
100000256112,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000256112,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000256162,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000256162,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000256244,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000256244,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000256558,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000256558,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000256558,5026,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000256558,5027,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000256595,0020,M0106-006154,BJ-HCM1682,0.310,1.210,1.310
100000256724,5000,M0101-4322,BJ-HCM1682,0.600,0,0.600
100000256840,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000256840,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000256861,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000256861,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000256901,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000256901,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000256912,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000256912,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000256947,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000256947,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000256986,5006,M0102-2197,BJ-HCM1682,0,0,1.700
100000257014,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000257014,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000257050,5000,M0101-4322,BJ-HCM1682,0.300,0,0.300
100000257137,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000257137,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000257159,0105,M0106-001078,BJ-HCM1682,0.283,0.400,0.009
100000257159,0110,M0106-001078,BJ-HCM1682,0.283,0.217,0.009
100000257186,0360,M0106-0147,BJ-HCM1682,0.550,0.375,6.420
100000259709,5012,M0101-3955,BJ-HCM1682,0.400,0,0.500
100000259883,0020,M0101-3955,BJ-HCM1682,0.200,0.500,0.120
100000259883,5012,M0101-3955,BJ-HCM1682,0.400,0,0.500
100000259883,5032,M0101-3955,BJ-HCM1682,0.300,0,1
100000259883,5036,M0101-3955,BJ-HCM1682,0.300,0,1
100000263914,5003,M0106-010897,BJ-HCM1682,0.300,0,0.700
800000006440,5013,M0101-3941,BJ-HCM1682,0.500,0,0.500
800000006441,5020,M0101-3941,BJ-HCM1682,0.500,0,0.500
800000006477,0227,M0101-6125,BJ-HCM1682,0.242,0.050,0.030
800000006495,0018,M0101-7280,BJ-HCM1682,0.250,0.183,0.240
800000006496,0018,M0101-7280,BJ-HCM1682,0.250,0.183,0.240
800000006678,5000,M0101-3943,BJ-HCM1682,0.500,0,2
800000006679,5000,M0101-3943,BJ-HCM1682,0.500,0,2
100000267648,5000,M0106-009701,BJ-HCM1682,0.500,0,0.800
100000267648,5004,M0106-009701,BJ-HCM1682,0.500,0,0.500
100000267784,0035,M0106-001243,BJ-HCM1682,0.083,0.400,2.442
100000267785,0035,M0106-001243,BJ-HCM1682,0.083,0.400,2.442
100000267786,0035,M0106-001243,BJ-HCM1682,0.083,0.400,2.442
100000267787,0035,M0106-001243,BJ-HCM1682,0.083,0.400,2.442
100000267788,0035,M0106-001243,BJ-HCM1682,0.083,0.400,2.442
100000267847,0035,M0106-001243,BJ-HCM1682,0.083,0.400,2.442
100000267848,0035,M0106-001243,BJ-HCM1682,0.083,0.400,2.442
100000267849,0035,M0106-001243,BJ-HCM1682,0.083,0.400,2.442
100000267850,0035,M0106-001243,BJ-HCM1682,0.083,0.400,2.442
100000267851,0035,M0106-001243,BJ-HCM1682,0.083,0.400,2.442
100000269410,0030,M0101-7232,BJ-HCM1682,0.500,0.100,2
100000269410,0035,M0101-7232,BJ-HCM1682,0.100,0.100,0.300
100000269410,0040,M0101-7232,BJ-HCM1682,0.200,0.100,0.500
100000269475,0030,M0101-7232,BJ-HCM1682,0.633,0.283,2.680
100000269475,0035,M0101-7232,BJ-HCM1682,0.217,0.258,0.134
100000269475,0040,M0101-7232,BJ-HCM1682,0.383,0.250,0.070
100000269475,5002,M0101-7232,BJ-HCM1682,0.500,0,0.300
100000269709,0030,M0101-7232,BJ-HCM1682,0.633,0.283,2.680
100000269709,0035,M0101-7232,BJ-HCM1682,0.217,0.258,0.134
100000269709,0040,M0101-7232,BJ-HCM1682,0.383,0.250,0.070
100000269716,0040,M0106-005926,BJ-HCM1682,0.167,1,0.743
100000269718,0040,M0106-005926,BJ-HCM1682,0.145,1,10
100000269720,0040,M0106-005926,BJ-HCM1682,0.167,0,0.656
100000269724,0015,M0106-010897,BJ-HCM1682,0.500,4,0.300
100000269724,5002,M0106-010897,BJ-HCM1682,0,0,0.500
100000269724,5003,M0106-010897,BJ-HCM1682,0,0,0
100000269724,5006,M0106-010897,BJ-HCM1682,0,0,0.200
100000269724,5007,M0106-010897,BJ-HCM1682,0.300,0,0.300
100000269724,5008,M0106-010897,BJ-HCM1682,0.500,0,0.300
100000269841,5003,M0106-010897,BJ-HCM1682,0.300,0,0.700
100000269841,5009,M0106-010897,BJ-HCM1682,0.300,0,0.700
100000269882,5003,M0101-2512,BJ-HCM1682,0.500,0.500,0.800
100000282096,0005,M0106-006444,BJ-HCM1682,0.800,0.120,0.400
100000282096,0010,M0106-006444,BJ-HCM1682,0,0.180,0.700
100000282096,0015,M0106-006444,BJ-HCM1682,0,0.350,0.400
100000282096,0020,M0106-006444,BJ-HCM1682,0,0.200,0.900
100000282096,0025,M0106-006444,BJ-HCM1682,0,0.200,0.900
100000287700,5000,M0106-0147,BJ-HCM1682,0,0.200,0.100
100000287940,0010,M0106-0147,BJ-HCM1682,0.500,0.236,2.117
100000287940,0360,M0106-0147,BJ-HCM1682,0.550,0.375,6.420
100000291550,0205,M0102-3378,BJ-HCM1682,0.083,0.983,2.544
100000291550,0210,M0102-3378,BJ-HCM1682,0.717,0.475,11.679
100000291550,0215,M0102-3378,BJ-HCM1682,0.333,0.333,1.660
100000291796,0265,M0102-2640,BJ-HCM1682,0.500,0,4.100
100000291796,0270,M0102-2640,BJ-HCM1682,0.500,0,2.100
100000291796,5005,M0102-2640,BJ-HCM1682,0.200,0,0.300
100000291846,0250,M0102-2640,BJ-HCM1682,0.325,1.300,2.056
100000291881,0005,M0102-2640,BJ-HCM1682,0.300,1.158,6.791
100000291881,0250,M0102-2640,BJ-HCM1682,0.325,0.242,2.056
100000291881,0265,M0102-2640,BJ-HCM1682,0.500,0,4.100
100000291881,0270,M0102-2640,BJ-HCM1682,0.500,0,2.100
100000291882,0005,M0102-2640,BJ-HCM1682,0.300,1.158,6.791
100000291882,0250,M0102-2640,BJ-HCM1682,0.325,0.242,2.056
100000291882,0265,M0102-2640,BJ-HCM1682,0.500,0,4.100
100000291882,0270,M0102-2640,BJ-HCM1682,0.500,0,2.100
100000291899,0265,M0102-2640,BJ-HCM1682,0.500,0,4.100
100000291899,0270,M0102-2640,BJ-HCM1682,0.500,0,2.100
100000292062,0205,M0102-3378,BJ-HCM1682,0.083,0.983,2.544
100000292062,0210,M0102-3378,BJ-HCM1682,0.717,0.475,11.679
100000292062,0215,M0102-3378,BJ-HCM1682,0.333,0.333,1.660
100000292147,0005,M0102-2640,BJ-HCM1682,0.300,1.158,6.791
100000292147,0010,M0102-2640,BJ-HCM1682,0.317,0.908,6.357
100000292147,0250,M0102-2640,BJ-HCM1682,0.325,0.242,2.056
100000292147,0265,M0102-2640,BJ-HCM1682,0.367,0.108,3.983
100000292147,0270,M0102-2640,BJ-HCM1682,0.300,0.142,2.250
100000292149,0005,M0102-2640,BJ-HCM1682,0.300,1.158,6.791
100000292149,0010,M0102-2640,BJ-HCM1682,0.317,0.908,6.357
100000292149,0250,M0102-2640,BJ-HCM1682,0.325,0.242,2.058
100000292149,0265,M0102-2640,BJ-HCM1682,0.367,0.108,3.983
100000292149,0270,M0102-2640,BJ-HCM1682,0.300,0.142,2.250
100000292150,0005,M0102-2640,BJ-HCM1682,0.300,1.158,6.791
100000292150,0010,M0102-2640,BJ-HCM1682,0.317,0.908,6.357
100000292150,0250,M0102-2640,BJ-HCM1682,0.325,0.242,2.058
100000292150,0265,M0102-2640,BJ-HCM1682,0.367,0.108,3.983
100000292150,0270,M0102-2640,BJ-HCM1682,0.300,0.142,2.250
100000292154,0005,M0102-2640,BJ-HCM1682,0.300,1.158,6.791
100000292154,0010,M0102-2640,BJ-HCM1682,0.317,0.908,6.357
100000292154,0250,M0102-2640,BJ-HCM1682,0.325,0.242,2.056
100000292154,0265,M0102-2640,BJ-HCM1682,0.367,0.108,3.983
100000292154,0270,M0102-2640,BJ-HCM1682,0.300,0.142,2.250
100000292158,0005,M0102-2640,BJ-HCM1682,0.500,0,8.500
100000292158,0250,M0102-2640,BJ-HCM1682,0.325,0.242,1.329
100000292158,0265,M0102-2640,BJ-HCM1682,0.500,0,4.100
100000292158,0270,M0102-2640,BJ-HCM1682,0.500,0,2.100
100000292209,0265,M0102-2640,BJ-HCM1682,0.500,0,4.100
100000292209,0270,M0102-2640,BJ-HCM1682,0.500,0,2.100
100000292209,5001,M0102-2640,BJ-HCM1682,0.300,0,0.200
100000292209,5003,M0102-2640,BJ-HCM1682,0,0,0.100
100000294079,0005,M0106-006444,BJ-HCM1682,0.334,0.200,0.572
100000294079,0010,M0106-006444,BJ-HCM1682,0.217,0.184,0.521
100000294079,0015,M0106-006444,BJ-HCM1682,0.200,0.200,0.442
100000294079,0020,M0106-006444,BJ-HCM1682,0.484,0.500,1.180
100000294079,0025,M0106-006444,BJ-HCM1682,0.434,0.467,1.136
100000294101,0025,M0106-006154,BJ-HCM1682,0.310,1.180,1.300
100000294102,0020,M0106-006154,BJ-HCM1682,0.310,1.210,1.310
100000294103,0020,M0106-006154,BJ-HCM1682,0.310,0.210,0.310
100000296830,0005,M0102-2640,BJ-HCM1682,0.300,1.158,6.791
100000296830,0010,M0102-2640,BJ-HCM1682,0.317,0.908,6.357
100000296830,0250,M0102-2640,BJ-HCM1682,0.325,0.242,2.056
100000296830,0265,M0102-2640,BJ-HCM1682,0.367,0.108,3.983
100000296830,0270,M0102-2640,BJ-HCM1682,0.300,0.142,2.250
100000300481,5000,M0106-001749,BJ-HCM1682,1,0,1
100000300481,5003,M0106-001749,BJ-HCM1682,0.500,0,0.800
100000300481,5007,M0106-001749,BJ-HCM1682,0.500,0,1.500
100000300481,5010,M0106-001749,BJ-HCM1682,0,0.300,1
100000300499,5001,M0106-001749,BJ-HCM1682,0.500,0,0.500
100000300503,5005,M0106-001749,BJ-HCM1682,0.500,0,0.500
100000300529,5005,M0106-001749,BJ-HCM1682,0.500,0,0.500
100000300545,5000,M0106-301062,BJ-HCM1682,0.200,0,0.500
100000300545,5003,M0106-301062,BJ-HCM1682,0.200,0,0.300
100000300563,5000,M0106-001749,BJ-HCM1682,1.500,0,1.200
100000300565,5000,M0106-001749,BJ-HCM1682,1.500,0,1.200
100000300565,5003,M0106-001749,BJ-HCM1682,0.500,0,0.500
100000300565,5007,M0106-001749,BJ-HCM1682,0.300,0,0.300
100000300609,5005,M0106-001749,BJ-HCM1682,0.500,0,0.500
100000300611,5005,M0106-001749,BJ-HCM1682,0.500,0,0.500
100000306606,0405,M0106-011961,BJ-HCM1682,0.100,0.967,0.255
100000306606,0410,M0106-011961,BJ-HCM1682,0.183,0.217,1.005
100000306884,5000,M0106-0147,BJ-HCM1682,0,0.200,1
100000306885,5000,M0106-0147,BJ-HCM1682,0,0.200,1
100000307335,0030,M0101-7232,BJ-HCM1682,0.633,0.283,2.680
100000307335,0035,M0101-7232,BJ-HCM1682,0.217,0.258,0.134
100000307335,0040,M0101-7232,BJ-HCM1682,0.383,0.250,0.070
100000307335,5002,M0101-7232,BJ-HCM1682,0.500,0,1
100000307484,5003,M0106-0148,BJ-HCM1682,0,0.200,1.500
100000307497,0405,M0106-011961,BJ-HCM1682,0.100,0.967,0.255
100000307497,0410,M0106-011961,BJ-HCM1682,0.183,0.217,1.005
100000307498,0405,M0106-011961,BJ-HCM1682,0.100,0.967,0.255
100000307498,0410,M0106-011961,BJ-HCM1682,0.183,0.217,1.005
100000307513,0030,M0101-7232,BJ-HCM1682,0.633,0.283,2.680
100000307513,0035,M0101-7232,BJ-HCM1682,0.217,0.258,0.134
100000307513,0040,M0101-7232,BJ-HCM1682,0.383,0.250,0.070
100000307513,5002,M0101-7232,BJ-HCM1682,0.500,0,1
100000307515,0030,M0101-7232,BJ-HCM1682,0.633,0.283,2.680
100000307515,0035,M0101-7232,BJ-HCM1682,0.217,0.258,0.134
100000307515,0040,M0101-7232,BJ-HCM1682,0.383,0.250,0.070
100000307515,5005,M0101-7232,BJ-HCM1682,0,1,0
100000307517,0030,M0101-7232,BJ-HCM1682,0.633,0.283,2.336
100000307517,0035,M0101-7232,BJ-HCM1682,0.217,0.258,0.114
100000307517,0040,M0101-7232,BJ-HCM1682,0.383,0.250,0.054
100000307518,0030,M0101-7232,BJ-HCM1682,0.633,0.283,2.336
100000307518,0035,M0101-7232,BJ-HCM1682,0.217,0.258,0.114
100000307518,0040,M0101-7232,BJ-HCM1682,0.383,0.250,0.054
100000307519,0030,M0101-7232,BJ-HCM1682,0.633,0.283,2.336
100000307519,0035,M0101-7232,BJ-HCM1682,0.217,0.258,0.114
100000307519,0040,M0101-7232,BJ-HCM1682,0.383,0.250,0.054
100000307520,0030,M0101-7232,BJ-HCM1682,0.633,0.283,2.336
100000307520,0035,M0101-7232,BJ-HCM1682,0.217,0.258,0.114
100000307520,0040,M0101-7232,BJ-HCM1682,0.383,0.250,0.054
100000307521,0030,M0101-7232,BJ-HCM1682,0.633,0.283,2.336
100000307521,0035,M0101-7232,BJ-HCM1682,0.217,0.258,0.114
100000307521,0040,M0101-7232,BJ-HCM1682,0.383,0.250,0.054
100000307522,0030,M0101-7232,BJ-HCM1682,0.633,0.283,2.336
100000307522,0035,M0101-7232,BJ-HCM1682,0.217,0.258,0.114
100000307522,0040,M0101-7232,BJ-HCM1682,0.383,0.250,0.054
